problem_id,topic
1649,Prefix Sum
1669,Array
1669,Dynamic Programming
1669,Sorting
1687,Array
1687,String
1687,Dynamic Programming
1687,Graph Theory
1688,Database
1293,Array
1674,Math
1675,Array
1675,Binary Search
1675,Sorting
1676,Dynamic Programming
1676,Memoization
1697,Hash Table
1697,String
1697,Rolling Hash
1697,Hash Function
1702,Database
1660,String
1661,Graph Theory
1662,Array
1662,Greedy
1662,Bit Manipulation
1663,Array
1663,Depth-First Search
1663,Breadth-First Search
1663,Union-Find
1663,Matrix
1682,Array
1682,Simulation
1683,Array
1683,Math
1683,Greedy
1683,Sorting
1683,Game Theory
1684,Array
1684,Hash Table
1684,Binary Search
1684,Simulation
1685,Array
1685,Math
1685,Dynamic Programming
1685,Game Theory
1703,Array
1703,Greedy
1703,Sorting
1712,Database
1689,Array
1689,Enumeration
1690,Array
1690,Dynamic Programming
1690,Greedy
1691,Array
1691,Depth-First Search
1691,Breadth-First Search
1691,Matrix
1691,Strongly Connected Component
1692,Array
1692,Math
1692,Divide and Conquer
1692,Dynamic Programming
1692,Tree
1692,Union-Find
1692,Binary Search Tree
1692,Memoization
1692,Combinatorics
1692,Binary Tree
1713,Array
1713,Hash Table
1713,Two Pointers
1713,Design
1718,Database
1677,Array
1677,Matrix
1678,Math
1678,String
1679,Array
1679,Two Pointers
1679,Binary Search
1679,Stack
1679,Monotonic Stack
1680,Array
1680,Dynamic Programming
1680,Memoization
1698,String
1699,Array
1699,Hash Table
1699,Math
1699,Two Pointers
1700,Array
1700,String
1700,Dynamic Programming
1700,Greedy
1701,Union-Find
1701,Graph Theory
1719,Array
1719,Greedy
1719,Sorting
1724,Database
1704,Array
1704,Matrix
1705,Array
1705,Simulation
1706,Array
1706,Union-Find
1706,Graph Theory
1706,Minimum Spanning Tree
1707,String
1707,Greedy
1707,Sorting
1729,Stack
1729,Tree
1729,Design
1729,Binary Search Tree
1729,Binary Tree
1729,Iterator
1734,Database
1693,Array
1693,Math
1693,Prefix Sum
1695,Array
1695,Greedy
1695,Sorting
1695,Prefix Sum
1694,Array
1694,Hash Table
1694,Prefix Sum
1696,Array
1696,Graph Theory
1696,Topological Sort
1696,Matrix
1714,String
1715,Hash Table
1715,String
1715,Backtracking
1716,Array
1716,Dynamic Programming
1716,Matrix
1717,Array
1717,Dynamic Programming
1717,Bit Manipulation
1717,Matrix
1717,Bitmask
1735,Database
1736,String
1736,Stack
1736,Tree
1736,Binary Tree
1720,Array
1720,String
1720,Stack
1721,Array
1721,Simulation
1722,Hash Table
1722,Tree
1722,Depth-First Search
1722,Design
1723,Array
1723,Backtracking
1723,Bit Manipulation
1723,Enumeration
1745,Tree
1745,Breadth-First Search
1745,Binary Tree
1708,Design
1708,Simulation
1708,Counting
1709,Array
1709,Hash Table
1709,String
1709,Sorting
1711,Array
1711,Greedy
1711,Matrix
1710,Array
1710,Heap (Priority Queue)
1710,Simulation
1710,Ordered Set
1749,Database
1730,Array
1730,Binary Search
1730,Sorting
1731,Tree
1731,Breadth-First Search
1731,Binary Tree
1733,Array
1733,Math
1733,Geometry
1733,Sliding Window
1733,Sorting
1732,Math
1732,Dynamic Programming
1732,Bit Manipulation
1732,Recursion
1732,Memoization
1750,Hash Table
1750,Tree
1750,Depth-First Search
1750,Binary Tree
1750,Counting
1759,Database
1737,String
1737,Stack
1738,Graph Theory
1739,Two Pointers
1739,String
1740,Dynamic Programming
1740,Bit Manipulation
1740,Tree
1740,Enumeration
1740,Bitmask
1384,Array
1384,String
1384,Binary Search
1384,Interactive
1210,Array
1210,Sorting
1726,Array
1726,Enumeration
1725,Math
1725,Dynamic Programming
1725,Combinatorics
1725,Prefix Sum
1728,Math
1728,Design
1728,Segment Tree
1728,Number Theory
1763,Database
1746,Hash Table
1746,String
1747,String
1747,Depth-First Search
1747,Breadth-First Search
1747,Enumeration
1748,Array
1748,Dynamic Programming
1748,Sorting
1223,Array
1223,Math
1223,Union-Find
1223,Number Theory
1768,Array
1768,Math
1768,Stack
1768,Tree
1768,Design
1768,Binary Tree
1751,Array
1751,String
1752,Array
1752,Hash Table
1752,Sorting
1753,Array
1753,Binary Search
1753,Depth-First Search
1753,Breadth-First Search
1753,Union-Find
1753,Heap (Priority Queue)
1753,Matrix
1257,Array
1257,Union-Find
1257,Graph Theory
1257,Topological Sort
1257,Sorting
1257,Matrix
1773,Database
1774,Linked List
1774,Math
1774,Two Pointers
1779,Database
1741,Array
1741,Hash Table
1741,Sorting
1742,Array
1742,Sorting
1743,Hash Table
1743,String
1743,Dynamic Programming
1743,Enumeration
1744,Array
1744,String
1744,Dynamic Programming
1760,Array
1760,Hash Table
1761,Math
1761,Dynamic Programming
1761,Combinatorics
1762,Array
1762,Greedy
1762,Heap (Priority Queue)
489,Array
489,Math
489,Dynamic Programming
489,Combinatorics
1780,Tree
1780,Depth-First Search
1780,Binary Tree
1785,Database
1769,Array
1769,Simulation
1770,Hash Table
1770,String
1770,Greedy
1770,Sorting
1771,Array
1771,Math
1771,Binary Search
1771,Greedy
1771,Sorting
1771,Heap (Priority Queue)
1772,Array
1772,Binary Search
1772,Divide and Conquer
1772,Binary Indexed Tree
1772,Segment Tree
1772,Merge Sort
1772,Ordered Set
1790,Hash Table
1790,Two Pointers
1790,Tree
1790,Binary Tree
1795,Database
1755,Array
1755,Sliding Window
1756,String
1756,Dynamic Programming
1756,Stack
1757,Array
1757,Hash Table
1757,Breadth-First Search
1758,Array
1758,Hash Table
1758,Dynamic Programming
1758,Backtracking
1758,Bit Manipulation
1758,Counting
1758,Bitmask
1775,Array
1775,Hash Table
1775,Design
1775,Data Stream
1777,Hash Table
1777,String
1777,Sorting
1777,Counting
1776,Array
1776,Hash Table
1776,Binary Search
1776,Sliding Window
1776,Prefix Sum
1778,Dynamic Programming
1778,Bit Manipulation
1778,Memoization
1778,Bitmask
1796,Hash Table
1796,Tree
1796,Depth-First Search
1796,Breadth-First Search
1796,Binary Tree
1801,Database
1781,Array
1781,String
1782,String
1782,Greedy
1783,Array
1783,Prefix Sum
1784,Array
1784,Greedy
1784,Sorting
1810,Tree
1810,Depth-First Search
1810,Binary Tree
1811,Database
1764,String
1764,Dynamic Programming
1764,String Matching
1765,Linked List
1767,Array
1767,Linked List
1767,Design
1767,Queue
1767,Doubly-Linked List
1767,Data Stream
1766,Array
1766,Binary Search
1766,Dynamic Programming
1766,Greedy
1791,Array
1791,Matrix
1792,Array
1792,Stack
1792,Greedy
1792,Monotonic Stack
1793,Array
1793,Hash Table
1793,Prefix Sum
1794,Array
1794,Greedy
1794,Heap (Priority Queue)
1794,Ordered Set
1816,Hash Table
1816,Tree
1816,Depth-First Search
1816,Binary Tree
1821,Database
1797,String
1798,Array
1798,Hash Table
1798,Two Pointers
1798,Sorting
1800,Math
1800,Bit Manipulation
1800,Simulation
1799,Array
1799,Hash Table
1799,Dynamic Programming
1799,Bit Manipulation
1799,Bitmask
1822,String
1822,Dynamic Programming
1827,Database
1786,Array
1786,Hash Table
1786,String
1786,Bit Manipulation
1786,Counting
1787,Array
1787,Math
1787,Prefix Sum
1788,Array
1788,Math
1788,Greedy
1788,Sorting
1788,Heap (Priority Queue)
1788,Game Theory
1789,Array
1789,Dynamic Programming
1789,Segment Tree
1789,Queue
1789,Heap (Priority Queue)
1789,Prefix Sum
1789,Monotonic Queue
1806,Math
1806,Simulation
1807,String
1807,Greedy
1808,Array
1808,Math
1808,Dynamic Programming
1808,Game Theory
1367,Array
1367,Dynamic Programming
1367,Sorting
1828,Dynamic Programming
1837,Database
1812,String
1813,Array
1813,Hash Table
1813,Sliding Window
1814,Array
1814,Dynamic Programming
1814,Queue
1814,Heap (Priority Queue)
1814,Monotonic Queue
1815,Array
1815,Two Pointers
1815,Union-Find
1815,Graph Theory
1815,Sorting
1838,String
1838,Trie
1838,Rolling Hash
1838,Suffix Array
1838,Hash Function
1842,Database
1802,Array
1802,Stack
1802,Queue
1802,Simulation
1803,Array
1803,Simulation
1804,String
1804,Greedy
1805,Array
1805,Greedy
1805,Sliding Window
1805,Prefix Sum
1823,String
1823,Counting
1824,Array
1824,Greedy
1824,Heap (Priority Queue)
1324,Array
1324,Matrix
1324,Simulation
1826,Array
1826,Bit Manipulation
1826,Trie
1847,Array
1847,Greedy
1852,Database
1829,Array
1829,Greedy
1829,Sorting
1830,Array
1830,Hash Table
1831,Array
1831,Two Pointers
1831,Binary Search
1831,Prefix Sum
1832,Array
1832,Hash Table
1832,Binary Search
1832,Greedy
1809,Array
1809,Dynamic Programming
1862,Database
1817,Math
1818,String
1818,Stack
1818,Greedy
1819,Array
1819,Backtracking
1820,Array
1820,Hash Table
1820,Tree
1820,Graph Theory
1820,Simulation
1839,Array
1839,Bit Manipulation
528,Linked List
528,Two Pointers
1840,Array
1840,Depth-First Search
1840,Union-Find
1825,Array
1825,Dynamic Programming
1825,Backtracking
1825,Bit Manipulation
1825,Bitmask
1865,Depth-First Search
1865,Union-Find
1865,Graph Theory
1865,Design
1865,Sorting
1865,Heap (Priority Queue)
1865,Minimum Spanning Tree
1843,Array
1364,Array
1364,Hash Table
1364,Counting
1845,Array
1845,Greedy
1845,Sorting
1845,Matrix
1727,Array
1727,Math
1727,Dynamic Programming
1727,Graph Theory
1727,Topological Sort
1727,Memoization
1727,Matrix
1727,Game Theory
1877,Database
550,Array
550,Breadth-First Search
550,Matrix
1882,Database
1833,Array
1833,Prefix Sum
1834,Array
1834,Hash Table
1834,Greedy
1835,Array
1835,Bit Manipulation
1836,Array
1836,Math
1836,Dynamic Programming
1836,Combinatorics
1836,Number Theory
1858,String
1858,Greedy
1859,Hash Table
1859,String
1859,Counting
1859,Prefix Sum
1860,Array
1860,Divide and Conquer
1860,Bit Manipulation
1860,Sorting
1860,Heap (Priority Queue)
1860,Matrix
1860,Prefix Sum
1860,Quickselect
1861,Math
1861,Binary Search
1861,Greedy
1883,Hash Table
1883,Tree
1883,Depth-First Search
1883,Breadth-First Search
1883,Binary Tree
1892,Database
1844,Hash Table
1844,Math
1844,Counting
1866,Array
1866,Hash Table
1866,Depth-First Search
1872,Array
1872,Prefix Sum
1871,String
1871,Dynamic Programming
1893,Array
1893,Dynamic Programming
1898,Database
1848,Array
1848,Hash Table
1848,Counting
1849,Array
1849,Dynamic Programming
1850,Two Pointers
1850,String
1851,Array
1851,Binary Search
1851,Dynamic Programming
1851,Sorting
1878,Array
1879,Math
1879,Greedy
1879,Heap (Priority Queue)
1880,Two Pointers
1880,String
1880,Greedy
1881,Array
1881,Two Pointers
1881,Dynamic Programming
1881,Bit Manipulation
1881,Sorting
1881,Bitmask
1903,Array
1903,Linked List
1903,Divide and Conquer
1903,Design
1903,Simulation
1903,Doubly-Linked List
1908,Database
1884,String
1885,Math
1885,String
1886,Array
1886,Binary Search
1887,Graph Theory
1887,Enumeration
1909,Array
1909,Stack
1909,Monotonic Stack
1873,Hash Table
1873,String
1873,Divide and Conquer
1873,Bit Manipulation
1873,Sliding Window
1874,Array
1874,Two Pointers
1874,Greedy
1874,String Matching
1876,Array
1876,Breadth-First Search
1876,Matrix
1875,Array
1875,Math
1875,Tree
1875,Depth-First Search
1875,Number Theory
1914,Database
1894,Two Pointers
1894,String
1895,Array
1895,String
1895,Prefix Sum
1896,Array
1896,Dynamic Programming
1897,String
1897,Dynamic Programming
1919,Array
1919,Hash Table
1919,String
1919,Sorting
1899,Array
1899,String
1900,Array
1900,Dynamic Programming
1900,Backtracking
1901,Array
1901,Hash Table
1901,Greedy
1901,Counting
1902,Array
1902,Math
1902,Stack
1902,Heap (Priority Queue)
1902,Monotonic Stack
1926,Database
1931,Array
1931,Depth-First Search
1931,Breadth-First Search
1931,Matrix
1931,Interactive
1888,Array
1889,Math
1890,Hash Table
1890,String
1890,Counting
1891,Array
1891,Hash Table
1891,Two Pointers
1891,Binary Search
1891,Graph Theory
1891,Sorting
1891,Counting
1932,Database
1910,String
1911,Array
1911,Greedy
1912,Dynamic Programming
1912,Graph Theory
1912,Topological Sort
1912,Heap (Priority Queue)
1912,Shortest Path
1913,Array
1913,Hash Table
1913,Dynamic Programming
1913,Bit Manipulation
1913,Counting
1937,Array
1937,Hash Table
1937,Greedy
1937,Prefix Sum
1942,Database
1915,Hash Table
1915,String
1915,Counting
1916,Graph Theory
1917,Array
1917,Greedy
1917,Heap (Priority Queue)
1918,Array
1918,Two Pointers
1918,Binary Search
1918,Stack
1918,Monotonic Stack
1943,Hash Table
1943,String
1943,Greedy
1948,Database
1904,Hash Table
1904,String
1905,Hash Table
1905,Linked List
1905,Design
1905,Doubly-Linked List
1930,Array
1930,Greedy
1930,Sorting
1906,Array
1906,Math
1906,Dynamic Programming
1906,Backtracking
1906,Bit Manipulation
1906,Number Theory
1906,Bitmask
1927,Array
1928,Array
1928,Heap (Priority Queue)
1928,Simulation
1929,Math
1929,Binary Search
1929,Greedy
1907,Array
1907,Bit Manipulation
1907,Trie
1949,Hash Table
1949,String
1949,Design
1949,Trie
1933,Hash Table
1933,String
1935,Array
1935,Math
1935,Simulation
1934,Array
1934,Hash Table
1934,String
1936,Math
1936,Recursion
1936,Number Theory
1958,Database
1959,Array
1959,Depth-First Search
1959,Breadth-First Search
1959,Graph Theory
1959,Heap (Priority Queue)
1959,Matrix
1959,Interactive
1959,Shortest Path
1964,Database
1920,Math
1920,String
1923,Array
1923,Two Pointers
1923,String
1925,Array
1925,Hash Table
1925,Math
1925,Counting
1924,Array
1924,Dynamic Programming
1924,Bit Manipulation
1924,Memoization
1924,Bitmask
1944,Array
1944,String
1945,Array
1945,Hash Table
1946,Array
1946,Binary Search
1946,Sorting
1946,Ordered Set
1947,Array
1947,Math
1947,Counting
1947,Number Theory
1969,Array
1969,Depth-First Search
1969,Graph Theory
1969,Matrix
1974,Database
1950,Array
1950,Math
1951,Array
1951,Math
1951,Recursion
1951,Queue
1951,Simulation
1952,Array
1952,Dynamic Programming
1952,Greedy
1953,Design
1953,Queue
1953,Heap (Priority Queue)
1953,Data Stream
1953,Ordered Set
1980,Array
1980,Two Pointers
1938,Array
1938,Greedy
1939,Array
1939,Math
1939,Geometry
1940,Array
1940,Bit Manipulation
1940,Prefix Sum
1941,Hash Table
1941,Math
1941,String
1941,Combinatorics
1941,Counting
1981,Database
1960,Hash Table
1960,String
1961,Array
1961,Greedy
1961,Sorting
1961,Counting Sort
1962,Array
1962,Sorting
1962,Heap (Priority Queue)
1963,Array
1963,Math
1963,Bit Manipulation
1982,Hash Table
1982,Linked List
1965,Math
1966,Array
1966,Binary Search
1966,Greedy
1966,Sliding Window
1966,Sorting
1966,Prefix Sum
1967,String
1967,Sliding Window
1968,Array
1968,Math
1968,Sorting
1991,Database
1997,Two Pointers
1997,String
1998,Database
1954,String
1955,Design
1955,Heap (Priority Queue)
1956,Array
1956,Greedy
1956,Sorting
1957,Array
1957,Binary Search
1957,Sorting
1957,Ordered Set
1975,Array
1976,String
1976,Backtracking
1976,Enumeration
1978,Two Pointers
1978,String
1978,Greedy
1977,Array
1977,Binary Search
1977,Sweep Line
1977,Sorting
1977,Heap (Priority Queue)
2003,Array
2003,Hash Table
2003,Sliding Window
2004,Database
1983,Array
1983,Counting
1983,Prefix Sum
1984,Array
1984,Two Pointers
1984,Binary Search
1985,Array
1985,Stack
1985,Monotonic Stack
1985,Prefix Sum
1986,Hash Table
1986,String
1986,Dynamic Programming
1986,Graph Theory
1986,Topological Sort
1986,Memoization
1986,Counting
2009,Array
2009,String
2009,Depth-First Search
2009,Trie
1970,String
1970,Sorting
1971,Math
1971,Simulation
1972,Array
1972,Two Pointers
1972,Matrix
1326,Array
1326,Math
1326,Binary Search
1326,Counting
1326,Enumeration
1326,Prefix Sum
1993,Array
1993,Math
1993,Backtracking
1993,Bit Manipulation
1993,Combinatorics
1993,Enumeration
1994,String
1994,Greedy
1995,Array
1995,Hash Table
1995,Design
1996,Math
1996,Dynamic Programming
1996,Combinatorics
2014,Database
2019,Array
2019,Two Pointers
1999,String
2000,Array
2000,Binary Search
2001,String
2001,Dynamic Programming
2001,Sliding Window
2001,Prefix Sum
2002,Array
2002,Math
2002,Dynamic Programming
2002,Prefix Sum
2002,Game Theory
2024,Database
2029,Array
2029,Greedy
2029,Sorting
2030,Database
1987,Hash Table
1987,String
1987,Sliding Window
1987,Counting
1988,Array
1988,Two Pointers
1988,Greedy
1988,Sorting
1990,Array
1990,Math
1990,Sorting
1990,Heap (Priority Queue)
1990,Matrix
1990,Prefix Sum
1989,Array
1989,Dynamic Programming
1989,Bit Manipulation
1989,Bitmask
2010,String
2011,String
2011,Greedy
2012,Array
2012,Heap (Priority Queue)
2013,Array
2013,Dynamic Programming
2031,Math
2031,Dynamic Programming
2036,Array
2036,Two Pointers
2036,Binary Search
2036,Sorting
2015,Array
2015,Matrix
2016,Array
2016,Sorting
2017,String
2017,Dynamic Programming
2017,Sliding Window
2018,Array
2018,Binary Search
2018,Sorting
2018,Prefix Sum
2041,Database
2045,Array
2045,Binary Search
2046,Database
2005,Array
2005,Hash Table
2005,Prefix Sum
2006,Array
2006,Binary Search
2006,Simulation
2006,Prefix Sum
1311,Array
1311,Matrix
1311,Prefix Sum
2008,Math
2008,String
2008,Dynamic Programming
2008,Stack
2025,Hash Table
2025,String
2025,Counting
2027,Array
2027,Two Pointers
2027,String
2027,Binary Search
2026,Array
2026,Greedy
2028,Dynamic Programming
2028,Memoization
2047,Array
2047,Binary Search
2047,Matrix
2052,Array
2052,Tree
2052,Binary Search Tree
2052,Binary Tree
2052,Ordered Set
2032,Math
2032,String
2032,Greedy
2033,Math
2033,String
2035,Array
2035,Depth-First Search
2035,Breadth-First Search
2035,Union-Find
2035,Matrix
2034,Array
2034,Prefix Sum
2057,Database
2062,Array
2062,Math
2062,Dynamic Programming
2062,Bit Manipulation
2062,Brainteaser
2062,Game Theory
2020,Array
2021,String
2021,Stack
2021,Simulation
2022,Array
2022,Dynamic Programming
2023,Array
2023,Hash Table
2023,Design
2023,Heap (Priority Queue)
2023,Ordered Set
2042,Array
2042,Sorting
2043,Array
2043,Matrix
2043,Simulation
2044,Hash Table
2044,String
2044,Bit Manipulation
2044,Prefix Sum
1313,Array
1313,Math
1313,Dynamic Programming
1313,Tree
1313,Depth-First Search
1313,Graph Theory
1313,Topological Sort
1313,Combinatorics
2063,Database
2069,Array
2069,Binary Search
2069,Sliding Window
2064,Database
2048,Array
2048,Simulation
2049,Array
2049,Greedy
2049,Sorting
2050,Math
2050,Recursion
2051,Array
2051,Binary Search
2051,Rolling Hash
2051,Suffix Array
2051,Hash Function
2074,Array
2074,Math
2074,Geometry
2037,Math
2037,Enumeration
2038,Array
2038,Breadth-First Search
2038,Matrix
2039,Math
2039,String
2039,Greedy
2039,Game Theory
2040,Array
2040,Dynamic Programming
2040,Graph Theory
2058,Array
2058,Simulation
2059,Hash Table
2059,String
2059,Bit Manipulation
2059,Prefix Sum
2061,Dynamic Programming
2060,Array
2060,Hash Table
2060,Tree
2060,Depth-First Search
2060,Binary Search Tree
2060,Binary Tree
2070,String
2087,Database
1264,Hash Table
1264,String
2066,Array
2066,Greedy
2067,Array
2067,Dynamic Programming
2067,Matrix
2068,Array
2068,Hash Table
2068,Bit Manipulation
2068,Depth-First Search
2068,Trie
2092,Database
2071,Array
2071,Hash Table
2071,Counting
2053,Hash Table
2053,String
2053,Counting
2054,Array
2054,Hash Table
2054,Heap (Priority Queue)
2055,Array
2055,Hash Table
2055,Sorting
2055,Prefix Sum
1305,Array
1305,Stack
1305,Monotonic Stack
2076,String
2076,Simulation
2077,Array
2077,String
2077,Greedy
2078,Array
2078,Dynamic Programming
2078,Backtracking
2078,Bit Manipulation
2078,Bitmask
2079,Array
2079,Hash Table
2079,String
2079,Depth-First Search
2079,Trie
2079,Sorting
2079,Hash Function
2097,Database
2072,Array
2072,Stack
2072,Monotonic Stack
2098,Database
2083,Math
